source_material_code,source_cpse,candidate_material_code,candidate_cpse,source_canonical_key,candidate_canonical_key,canonical_key_exact,description_similarity,embedding_similarity,attribute_agreement,evaluated_attribute_count,blocking_strategies,conflict_present,conflict_details,engineering_conflict_class,engineering_incompatibility,penalty_applied,final_match_score,confidence_level,evidence_summary,material_family_similarity,material_type_similarity,material_subtype_similarity,material_similarity,material_grade_similarity,nominal_size_similarity,size_similarity,length_similarity,width_similarity,height_similarity,diameter_similarity,thickness_similarity,pressure_class_similarity,schedule_similarity,rating_similarity,standard_similarity,coating_similarity,connection_type_similarity,end_type_similarity,construction_similarity,orientation_similarity,candidate_id,candidate_rank,validation_status,validation_reason_codes,refined_score,refined_confidence,review_priority,validation_evidence,upstream_conflict_present,upstream_conflict_details,upstream_conflict_preserved,human_reviewer_id,human_reviewer_email,human_rationale,human_reviewed_at,decision_version,decision
NMDC-410106,NMDC,IOCL-110100,IOCL,PIPE_FITTING|ASTM_A106_GRB|DN_50|6_M|200_MM|API_5L|GALVANIZED,PIPE_FITTING|ASTM_A106_GRB|DN_50|6_M|200_MM|API_5L|GALVANIZED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,True,NMDC-410106: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; IOCL-110100: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-025442,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: NMDC-410106: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; IOCL-110100: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106' | Candidate evidence only; final common master identity deferred to human review.",True,NMDC-410106: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; IOCL-110100: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NMDC-410106,NMDC,ONGC-100108,ONGC,PIPE_FITTING|ASTM_A106_GRB|DN_50|6_M|200_MM|API_5L|GALVANIZED,PIPE_FITTING|ASTM_A106_GRB|DN_50|6_M|200_MM|API_5L|GALVANIZED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,True,NMDC-410106: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; ONGC-100108: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-025443,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: NMDC-410106: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; ONGC-100108: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106' | Candidate evidence only; final common master identity deferred to human review.",True,NMDC-410106: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; ONGC-100108: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110100,IOCL,ONGC-100108,ONGC,PIPE_FITTING|ASTM_A106_GRB|DN_50|6_M|200_MM|API_5L|GALVANIZED,PIPE_FITTING|ASTM_A106_GRB|DN_50|6_M|200_MM|API_5L|GALVANIZED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,True,IOCL-110100: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; ONGC-100108: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-025473,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: IOCL-110100: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; ONGC-100108: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106' | Candidate evidence only; final common master identity deferred to human review.",True,IOCL-110100: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106'; ONGC-100108: size: 'DN 50' vs 'DN50'; material_grade: 'ASTM A106 Gr B' vs 'ASTM A106'; material_grade: 'ASTM A106 Gr B' vs 'A106',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NTPC-200100,NTPC,IOCL-110101,IOCL,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025531,1,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NTPC-200100,NTPC,CIL-400102,Coal India,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025532,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NTPC-200100,NTPC,SAIL-300115,SAIL,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025533,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NTPC-200100,NTPC,ONGC-100109,ONGC,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025534,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110101,IOCL,CIL-400102,Coal India,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025562,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110101,IOCL,SAIL-300115,SAIL,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025563,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110101,IOCL,ONGC-100109,ONGC,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025564,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400102,Coal India,SAIL-300115,SAIL,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025593,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400102,Coal India,ONGC-100109,ONGC,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025594,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
SAIL-300115,SAIL,ONGC-100109,ONGC,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,SEAL_GASKET|SPIRAL_WOUND_GASKET|VITON|2_IN|2_IN|ASME_B1620|ZINC_PLATED,True,1.0,1.0,1.0,7,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (7 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,CAN-025624,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400103,Coal India,NTPC-200101,NTPC,SEAL_GASKET|PTFE|65_MM|65_MM|PTFE,SEAL_GASKET|PTFE|65_MM|65_MM|PTFE,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,CAN-025681,1,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400103,Coal India,ONGC-100110,ONGC,SEAL_GASKET|PTFE|65_MM|65_MM|PTFE,SEAL_GASKET|PTFE|65_MM|65_MM|PTFE,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,CAN-025682,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NTPC-200101,NTPC,ONGC-100110,ONGC,SEAL_GASKET|PTFE|65_MM|65_MM|PTFE,SEAL_GASKET|PTFE|65_MM|65_MM|PTFE,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,CAN-025712,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
ONGC-100111,ONGC,CIL-400104,Coal India,SEAL_GASKET|NBR|100_MM|ASME_B1620,SEAL_GASKET|NBR|100_MM|ASME_B1620,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-025771,1,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
ONGC-100111,ONGC,NMDC-410107,NMDC,SEAL_GASKET|NBR|100_MM|ASME_B1620,SEAL_GASKET|NBR|100_MM|ASME_B1620,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-025772,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
ONGC-100111,ONGC,IOCL-110102,IOCL,SEAL_GASKET|NBR|100_MM|ASME_B1620,SEAL_GASKET|NBR|100_MM|ASME_B1620,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-025773,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
ONGC-100111,ONGC,BHEL-500110,BHEL,SEAL_GASKET|NBR|100_MM|ASME_B1620,SEAL_GASKET|NBR|100_MM|ASME_B1620,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-025774,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
